Syntax version=4																
Thu Apr 25 23:25:47 2019																
Starting process (3801787 clocks per sec)																
																
LogRawData=false																
VarHeader=1																
D:		Ax	Ay	Az	Gx	Gy	Gz	Mx	My	Mz	TbY	TbP	TbR	ts		
D:	time(ms)	"(0x20000404,6)"	"(0x20000408,6)"	"(0x2000040c,6)"	"(0x20000410,6)"	"(0x20000414,6)"	"(0x20000418,6)"	"(0x2000041c,6)"	"(0x20000420,6)"	"(0x20000424,6)"	"(0x200002f4,6)"	"(0x200002ec,6)"	"(0x200002f0,6)"			
D:	12448.03	4.314193	-1.565327	-1.565327	7.860869	-2.852174	-2.852174	-7	58	-37	96.881721	62.836651	-18.833227	8.01		
D:	12456.03	4.314193	-1.565327	-1.565327	7.860869	-2.852174	-2.852174	-7	58	-37	96.881721	62.836651	-18.833227	8		
D:	12464.02	4.314193	-1.565327	-1.565327	7.860869	-2.852174	-2.852174	-7	58	-37	96.881721	62.836651	-18.833227	7.99		
D:	12472.07	4.314193	-1.565327	-1.565327	7.860869	-2.852174	-2.852174	-7	58	-37	96.881721	62.836651	-18.833227	8.05		
D:	12480.06	4.314193	-1.565327	-1.565327	7.860869	-2.852174	-2.852174	-7	58	-37	96.881721	62.836651	-18.833227	7.99		
D:	12488.13	4.314193	-1.565327	-1.565327	7.860869	-2.852174	-2.852174	-7	58	-37	96.881721	62.836651	-18.833227	8.07		
D:	12496.02	4.314193	-1.565327	-1.565327	7.860869	-2.852174	-2.852174	-7	58	-37	96.881721	62.836651	-18.833227	7.89		
D:	12504.02	4.314193	-1.565327	-1.565327	7.860869	-2.852174	-2.852174	-7	58	-37	80.753883	-23.974352	9.390998	8		
D:	12512.04	-4.848694	1.947114	-10.728214	-8.834783	3.547826	-19.547827	7	43	-5	80.753883	-23.974352	9.390998	8.02		
D:	12520.07	-9.124708	1.450791	-17.943987	-16.626087	2.643478	-32.695652	7	43	-5	80.753883	-26.878475	4.122088	8.03		
D:	12528.04	-6.872166	3.359725	-22.449074	-12.521739	6.121739	-40.904346	7	43	-5	80.753883	-16.843725	8.144006	7.97		
D:	12536.03	-6.872166	3.359725	-22.449074	-12.521739	6.121739	-40.904346	7	43	-5	80.753883	-6.600724	15.954848	7.99		
D:	12544.02	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	7.99		
D:	12552.02	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	8		
D:	12560.02	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	8		
D:	12568.03	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	8.01		
D:	12576.08	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	8.05		
D:	12584.03	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	7.95		
D:	12592.05	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	8.02		
D:	12600.02	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	7.97		
D:	12608.02	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	8		
D:	12616.01	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	7.99		
D:	12624.02	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	8.01		
D:	12632.02	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	8		
D:	12640.03	-2.63433	6.299485	-21.876394	-4.8	11.478261	-39.86087	7	43	-5	80.753883	-6.600724	15.954848	8.01		
D:	12679.3	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	39.27		
D:	12687.02	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	7.72		
D:	12695.01	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	7.99		
D:	12704.09	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	9.08		
D:	12751.02	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	46.93		
D:	12759.08	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	8.06		
D:	12767.05	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	7.97		
D:	12775.02	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	7.97		
D:	12783.01	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	7.99		
D:	12791.03	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	8.02		
D:	12799.02	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	7.99		
D:	12807.11	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	8.09		
D:	12815.04	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	7.93		
D:	12823.01	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	7.97		
D:	12831.01	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	8		
D:	12839	-0.114536	6.337664	-16.264126	-0.208696	11.547826	-29.634783	5	44	-8	83.516922	-0.375951	21.288954	7.99		
D:	12847.02	0.076357	-1.527148	-12.789864	0.13913	-2.782609	-23.304348	-5	57	-39	95.013107	0.339648	-6.80893	8.02		
D:	12855.02	0.076357	-1.527148	-12.789864	0.13913	-2.782609	-23.304348	-5	57	-39	95.013107	6.80909	-2.651902	8		
D:	12863.01	1.565327	-0.610859	-13.095293	2.852174	-1.113043	-23.86087	-5	57	-39	95.013107	6.80909	-2.651902	7.99		
D:	12871.05	1.565327	-0.610859	-13.095293	2.852174	-1.113043	-23.86087	-5	57	-39	95.013107	6.80909	-2.651902	8.04		
D:	12879.04	1.565327	-0.610859	-13.095293	2.852174	-1.113043	-23.86087	-5	57	-39	95.013107	6.80909	-2.651902	7.99		
D:	12887.03	1.565327	-0.610859	-13.095293	2.852174	-1.113043	-23.86087	-5	57	-39	95.013107	6.80909	-2.651902	7.99		
D:	12895.02	1.565327	-0.610859	-13.095293	2.852174	-1.113043	-23.86087	-5	57	-39	95.013107	6.80909	-2.651902	7.99		
D:	12903.02	1.565327	-0.610859	-13.095293	2.852174	-1.113043	-23.86087	-5	57	-39	95.013107	6.80909	-2.651902	8		
D:	12911.06	1.565327	-0.610859	-13.095293	2.852174	-1.113043	-23.86087	-5	57	-39	95.013107	6.80909	-2.651902	8.04		
D:	12919.03	1.565327	-0.610859	-13.095293	2.852174	-1.113043	-23.86087	-5	57	-39	95.013107	6.80909	-2.651902	7.97		
D:	12927.05	1.565327	-0.610859	-13.095293	2.852174	-1.113043	-23.86087	-5	57	-39	95.013107	6.80909	-2.651902	8.02		
D:	12935.04	1.565327	-0.610859	-13.095293	2.852174	-1.113043	-23.86087	-5	57	-39	95.013107	6.80909	-2.651902	7.99		
D:	12943.05	1.565327	-0.610859	-13.095293	2.852174	-1.113043	-23.86087	-5	57	-39	95.013107	6.80909	-2.651902	8.01		
D:	12951.05	1.565327	-0.610859	-13.095293	2.852174	-1.113043	-23.86087	-5	57	-39	95.013107	6.80909	-2.651902	8		
D:	12959.02	4.543265	-2.405258	-7.826633	8.278261	-4.382609	-14.26087	-11	58	-49	100.738899	29.024864	-14.884113	7.97		
D:	12967.05	3.932406	-2.519794	-9.468317	7.165217	-4.591304	-17.252174	-11	58	-49	100.738899	21.868198	-13.808165	8.03		
D:	12975.13	3.932406	-2.519794	-9.468317	7.165217	-4.591304	-17.252174	-11	58	-49	100.738899	16.763281	-9.893865	8.08		
D:	12983.04	3.588798	-2.138007	-11.72086	6.53913	-3.895652	-21.356522	-11	58	-49	100.738899	16.763281	-9.893865	7.91		
D:	12991.02	3.588798	-2.138007	-11.72086	6.53913	-3.895652	-21.356522	-11	58	-49	100.738899	16.763281	-9.893865	7.98		
D:	12999	3.588798	-2.138007	-11.72086	6.53913	-3.895652	-21.356522	-11	58	-49	100.738899	16.763281	-9.893865	7.98		
D:	13007.03	3.588798	-2.138007	-11.72086	6.53913	-3.895652	-21.356522	-11	58	-49	100.738899	16.763281	-9.893865	8.03		
D:	13015.01	3.588798	-2.138007	-11.72086	6.53913	-3.895652	-21.356522	-11	58	-49	100.738899	16.763281	-9.893865	7.98		
D:	13023	3.588798	-2.138007	-11.72086	6.53913	-3.895652	-21.356522	-11	58	-49	100.738899	16.763281	-9.893865	7.99		
D:	13031.03	3.588798	-2.138007	-11.72086	6.53913	-3.895652	-21.356522	-11	58	-49	100.738899	16.763281	-9.893865	8.03		
D:	13039.04	3.588798	-2.138007	-11.72086	6.53913	-3.895652	-21.356522	-11	58	-49	100.738899	16.763281	-9.893865	8.01		
D:	13047.02	3.588798	-2.138007	-11.72086	6.53913	-3.895652	-21.356522	-11	58	-49	100.738899	16.763281	-9.893865	7.98		
D:	13055.1	3.588798	-2.138007	-11.72086	6.53913	-3.895652	-21.356522	-11	58	-49	100.738899	16.763281	-9.893865	8.08		
D:	13063.02	3.588798	-2.138007	-11.72086	6.53913	-3.895652	-21.356522	-11	58	-49	100.738899	16.763281	-9.893865	7.92		
D:	13071.02	3.588798	-2.138007	-11.72086	6.53913	-3.895652	-21.356522	-11	58	-49	100.738899	16.763281	-9.893865	8		
D:	13079.04	4.657801	0.190893	-14.775156	8.486957	0.347826	-26.92174	-15	58	-55	104.500168	17.49585	0.705969	8.02		
D:	13087.04	2.290722	2.672509	-16.607733	4.173913	4.869565	-30.26087	-12	57	-40	101.888649	7.754786	9.057329	8		
D:	13095.05	2.290722	2.672509	-16.607733	4.173913	4.869565	-30.26087	-12	57	-40	101.888649	19.227375	10.824004	8.01		
D:	13103.01	4.619622	2.63433	-12.980757	8.417392	4.8	-23.652174	-12	57	-40	101.888649	36.407265	6.817324	7.96		
D:	13111.02	6.490378	1.298076	-8.704743	11.826087	2.365217	-15.860869	-12	57	-40	101.888649	36.407265	6.817324	8.01		
D:	13119	5.726805	1.069004	-9.65921	10.434783	1.947826	-17.6	-12	57	-40	101.888649	30.510315	5.43805	7.98		
D:	13127	3.588798	-1.870756	-9.582853	6.53913	-3.408696	-17.460869	-12	57	-40	101.888649	20.181585	-10.360358	8		
D:	13135	3.588798	-1.870756	-9.582853	6.53913	-3.408696	-17.460869	-12	57	-40	101.888649	29.171501	-10.753995	8		
D:	13143	4.886873	-1.870756	-8.552029	8.904347	-3.408696	-15.582608	-12	57	-40	105.422157	35.455463	-6.404784	8		
D:	13151.03	5.955877	-1.145361	-8.284778	10.852174	-2.086957	-15.095653	-16	58	-57	105.422157	35.455463	-6.404784	8.03		
D:	13159.06	6.032234	-1.069004	-8.246598	10.991304	-1.947826	-15.026087	-16	58	-57	105.422157	35.957581	-5.972915	8.03		
D:	13167.04	5.192303	-1.259897	-9.468317	9.46087	-2.295652	-17.252174	-16	58	-57	105.422157	28.528311	-6.654762	7.98		
D:	13175.04	5.192303	-1.259897	-9.468317	9.46087	-2.295652	-17.252174	-16	58	-57	105.422157	30.038397	-4.267356	8		
D:	13183.05	5.650447	-0.839931	-9.735568	10.295652	-1.530435	-17.73913	-16	58	-57	105.422157	34.411854	-2.76522	8.01		
D:	13191.02	6.261306	-0.534502	-9.124708	11.408695	-0.973913	-16.626087	-16	58	-57	105.422157	34.411854	-2.76522	7.97		
D:	13199	4.925052	-3.359725	-8.246598	9.530435	-3.756522	-16.417391	-16	58	-57	105.422157	28.946232	-19.27866	7.98		
D:	13207	4.925052	-3.359725	-8.246598	8.973913	-6.121739	-15.026087	-16	58	-57	105.422157	28.946232	-19.27866	8		
D:	13214.99	4.925052	-3.359725	-8.246598	8.973913	-6.121739	-15.026087	-16	58	-57	105.422157	28.946232	-19.27866	7.99		
D:	13223	4.925052	-3.359725	-8.246598	8.973913	-6.121739	-15.026087	-16	58	-57	105.422157	28.946232	-19.27866	8.01		
D:	13230.99	4.925052	-3.359725	-8.246598	8.973913	-6.121739	-15.026087	-16	58	-57	105.422157	28.946232	-19.27866	7.99		
D:	13238.99	4.925052	-3.359725	-8.246598	8.973913	-6.121739	-15.026087	-16	58	-57	105.422157	28.946232	-19.27866	8		
D:	13276.02	4.925052	-3.359725	-8.246598	8.973913	-6.121739	-15.026087	-16	58	-57	105.422157	28.946232	-19.27866	37.03		
D:	13284.03	4.925052	-3.359725	-8.246598	8.973913	-6.121739	-15.026087	-16	58	-57	105.422157	28.946232	-19.27866	8.01		
D:	13292.09	4.925052	-3.359725	-8.246598	8.973913	-6.121739	-15.026087	-16	58	-57	105.422157	28.946232	-19.27866	8.06		
D:	13300	4.925052	-3.359725	-8.246598	8.973913	-6.121739	-15.026087	-16	58	-57	105.422157	28.946232	-19.27866	7.91		
D:	13308.03	4.925052	-3.359725	-8.246598	8.973913	-6.121739	-15.026087	-16	58	-57	105.422157	28.946232	-19.27866	8.03		
D:	13316	4.925052	-3.359725	-8.246598	8.973913	-6.121739	-15.026087	-16	58	-57	-166.42955	50.496426	-38.619705	7.97		
D:	13324.12	5.994055	-4.848694	-0.954467	10.92174	-8.834783	-1.73913	-29	-7	-147	-166.42955	50.496426	-38.619705	8.12		
D:	13332.04	5.994055	-4.848694	-0.954467	10.92174	-8.834783	-1.73913	-29	-7	-147	-166.42955	50.496426	-38.619705	7.92		
D:	13340.03	5.994055	-4.848694	-0.954467	10.92174	-8.834783	-1.73913	-29	-7	-147	-166.42955	50.496426	-38.619705	7.99		
D:	13348.01	5.994055	-4.848694	-0.954467	10.92174	-8.834783	-1.73913	-29	-7	-147	-166.42955	50.496426	-38.619705	7.98		
D:	13356.02	5.994055	-4.848694	-0.954467	10.92174	-8.834783	-1.73913	-29	-7	-147	-166.42955	50.496426	-38.619705	8.01		
D:	13364	5.994055	-4.848694	-0.954467	10.92174	-8.834783	-1.73913	-29	-7	-147	-166.42955	50.496426	-38.619705	7.98		
D:	13371.99	5.994055	-4.848694	-0.954467	10.92174	-8.834783	-1.73913	-29	-7	-147	-166.42955	50.496426	-38.619705	7.99		
D:	13380.01	5.994055	-4.848694	-0.954467	10.92174	-8.834783	-1.73913	-29	-7	-147	-166.42955	50.496426	-38.619705	8.02		
D:	13388	5.994055	-4.848694	-0.954467	10.92174	-8.834783	-1.73913	-29	-7	-147	-166.42955	50.496426	-38.619705	7.99		
D:	13396	5.994055	-4.848694	-0.954467	10.92174	-8.834783	-1.73913	-29	-7	-147	-166.42955	50.496426	-38.619705	8		
D:	13404	5.994055	-4.848694	-0.954467	10.92174	-8.834783	-1.73913	-29	-7	-147	-166.42955	50.496426	-38.619705	8		
D:	13412.01	5.994055	-4.848694	-0.954467	10.92174	-8.834783	-1.73913	-29	-7	-147	-166.42955	50.496426	-38.619705	8.01		
D:	13420.03	6.4522	-4.657801	5.421375	11.756522	-8.486957	9.878261	-17	-118	-139	-98.198059	42.073326	-28.929117	8.02		
D:	13428.03	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	8		
D:	13436.03	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	8		
D:	13444.03	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	8		
D:	13452.03	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	8		
D:	13460.04	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	8.01		
D:	13468.03	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	7.99		
D:	13475.99	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	7.96		
D:	13483.99	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	8		
D:	13492	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	8.01		
D:	13500.03	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	8.03		
D:	13508.05	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	8.02		
D:	13516.03	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	7.98		
D:	13524.01	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	7.98		
D:	13532.01	6.795808	-5.115945	5.00141	12.382608	-9.321739	9.113044	-17	-118	-139	-98.198059	43.527092	-31.228853	8		
D:	13540.01	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	8		
D:	13548.01	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	8		
D:	13556.01	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	8		
D:	13564.08	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	8.07		
D:	13572.01	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	7.93		
D:	13580	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	7.99		
D:	13588.01	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	8.01		
D:	13596	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	7.99		
D:	13604.01	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	8.01		
D:	13612.06	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	8.05		
D:	13619.99	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	7.93		
D:	13628.03	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	8.04		
D:	13636.03	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-103.86969	42.710045	-40.463017	8		
D:	13644.02	7.063059	-6.757629	3.588798	12.869565	-12.313044	6.53913	-20	-81	-155	-152.102722	33.099583	-32.85738	7.99		
D:	13651.99	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	7.97		
D:	13660.01	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	8.02		
D:	13668	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	7.99		
D:	13676.11	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	8.11		
D:	13684.04	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	7.93		
D:	13692.05	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	8.01		
D:	13700	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	7.95		
D:	13707.99	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	7.99		
D:	13716.02	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	8.03		
D:	13724.03	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	8.01		
D:	13731.99	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	7.96		
D:	13739.98	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	7.99		
D:	13747.98	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	-152.102722	33.099583	-32.85738	8		
D:	13756	5.879519	-5.841341	-6.872166	10.713043	-10.643478	-12.521739	-17	-9	-150	93.366463	30.251574	-21.192572	8.02		
D:	13763.99	5.00141	-3.588798	-7.788454	9.113044	-6.53913	-14.191304	-3	51	-96	93.366463	33.479053	-22.859537	7.99		
D:	13771.99	5.421375	-3.81787	-7.253953	9.878261	-6.956522	-13.217391	-3	51	-96	93.366463	33.479053	-22.859537	8		
D:	13779.98	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-3	51	-96	93.366463	29.29253	-23.761301	7.99		
D:	13787.97	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	7.99		
D:	13795.98	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	8.01		
D:	13804.06	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	8.08		
D:	13811.99	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	7.93		
D:	13820	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	8.01		
D:	13828	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	8		
D:	13836	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	8		
D:	13843.99	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	7.99		
D:	13851.98	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	7.99		
D:	13859.98	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	8		
D:	13867.98	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	8		
D:	13876	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	8.02		
D:	13883.98	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	7.98		
D:	13892.04	5.192303	-4.276014	-8.20842	9.46087	-7.791304	-14.956522	-10	50	-95	101.309929	29.29253	-23.761301	8.06		
D:	13900	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	7.96		
D:	13907.98	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	7.98		
D:	13915.98	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8		
D:	13923.98	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8		
D:	13932	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8.02		
D:	13939.99	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	7.99		
D:	13948.02	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8.03		
D:	13956.01	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	7.99		
D:	13964.02	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8.01		
D:	13972.02	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8		
D:	13980.02	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8		
D:	13988.02	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8		
D:	13996	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	7.98		
D:	14004	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8		
D:	14012.04	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8.04		
D:	14020.01	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	7.97		
D:	14028.01	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8		
D:	14036	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	7.99		
D:	14044.07	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8.07		
D:	14051.99	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	7.92		
D:	14060.02	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8.03		
D:	14068.02	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8		
D:	14076	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	7.98		
D:	14083.99	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	7.99		
D:	14092.02	8.017527	-9.468317	19.31842	14.608696	-17.252174	35.200001	-29	-3	-145	-174.093857	20.438728	-24.355377	8.03		
D:	14100.01	5.497732	-8.093884	-2.443437	10.017391	-14.747826	-4.452174	-9	-35	-159	-104.420761	33.034351	-53.376205	7.99		
